function_name,duration,high_res_duration
computeOrientation,178010,178020
computeOrientation,149686,149706
ComputeKeyPointsOctTree,14001106,14001126
computeOrientation,223888,223908
GaussianBlur,145838,145889
computeOrientation,209059,209089
computeOrientation,152903,152943
ComputeKeyPointsOctTree,14135452,14135483
GaussianBlur,126812,126852
computeDescriptors,5553573,5553623
GaussianBlur,81325,81365
computeDescriptors,5580002,5580113
GaussianBlur,92166,92216
computeDescriptors,4594050,4594141
GaussianBlur,78841,78891
computeDescriptors,4697317,4697347
GaussianBlur,69342,69382
computeDescriptors,3827934,3827974
GaussianBlur,70114,70154
computeDescriptors,3872410,3872440
GaussianBlur,66557,66587
computeDescriptors,3160059,3160089
GaussianBlur,55205,55235
computeDescriptors,3194334,3194364
GaussianBlur,52981,53021
computeDescriptors,2639444,2639484
GaussianBlur,55366,55406
computeDescriptors,2600178,2600218
GaussianBlur,50848,50888
computeDescriptors,2200786,2200806
GaussianBlur,49234,49254
computeDescriptors,2191068,2191108
GaussianBlur,48202,48232
computeDescriptors,1794940,1794981
GaussianBlur,40056,40087
computeDescriptors,1809658,1809678
GaussianBlur,43103,43133
computeDescriptors,1529402,1529433
computeDescriptors,1503253,1503293
Track,382597618,382597888
GrabImageStereo,431090156,431090196
ComputePyramid,751446,751537
ComputePyramid,927593,927693
DistributeOctTree,1520505,1520626
DistributeOctTree,1486621,1486701
DistributeOctTree,983950,983991
DistributeOctTree,968550,968590
DistributeOctTree,700098,700128
DistributeOctTree,722911,722951
DistributeOctTree,528229,528280
DistributeOctTree,528229,528269
DistributeOctTree,346523,346563
DistributeOctTree,365459,365499
DistributeOctTree,261550,261580
DistributeOctTree,263384,263423
DistributeOctTree,189842,189873
DistributeOctTree,149236,149276
DistributeOctTree,195153,195193
DistributeOctTree,152211,152251
computeOrientation,544501,544531
computeOrientation,582874,582904
computeOrientation,445812,445832
computeOrientation,372051,372081
computeOrientation,505797,505847
computeOrientation,310914,310924
computeOrientation,422256,422276
computeOrientation,253484,253514
computeOrientation,213307,213327
computeOrientation,336604,336614
computeOrientation,176106,176126
computeOrientation,146690,146700
ComputeKeyPointsOctTree,13382464,13382484
computeOrientation,285326,285346
GaussianBlur,134797,134847
computeOrientation,243104,243134
computeOrientation,181907,181928
computeOrientation,152432,152462
ComputeKeyPointsOctTree,14204084,14204104
GaussianBlur,124298,124348
computeDescriptors,5535909,5535939
GaussianBlur,96935,96975
computeDescriptors,5604800,5604890
GaussianBlur,86044,86095
computeDescriptors,4605362,4605402
GaussianBlur,74893,74963
computeDescriptors,4689433,4689603
GaussianBlur,86686,86736
computeDescriptors,3844707,3844737
GaussianBlur,61257,61287
computeDescriptors,4134520,4134701
GaussianBlur,122754,122825
computeDescriptors,3260661,3260701
GaussianBlur,58552,58582
computeDescriptors,3331887,3332018
GaussianBlur,59874,59924
computeDescriptors,2644074,2644114
GaussianBlur,55146,55176
computeDescriptors,2642801,2642831
GaussianBlur,56278,56308
computeDescriptors,2210014,2210044
GaussianBlur,49755,49785
computeDescriptors,2195204,2195245
GaussianBlur,48553,48583
computeDescriptors,1814267,1814297
GaussianBlur,43493,43533
computeDescriptors,1816320,1816351
GaussianBlur,45056,45086
computeDescriptors,1507761,1507791
computeDescriptors,1514694,1514724
Track,705844624,705844815
GrabImageStereo,755404603,755404683
ComputePyramid,598844,598955
ComputePyramid,764701,764792
DistributeOctTree,1464979,1465019
DistributeOctTree,1470460,1470500
DistributeOctTree,961198,961237
DistributeOctTree,982016,982057
DistributeOctTree,749292,749352
DistributeOctTree,895230,895300
DistributeOctTree,602080,602201
DistributeOctTree,598544,598634
DistributeOctTree,346722,346762
DistributeOctTree,348677,348717
DistributeOctTree,260198,260238
DistributeOctTree,262161,262201
DistributeOctTree,190784,190824
DistributeOctTree,143183,143224
DistributeOctTree,188791,188821
DistributeOctTree,145478,145518
computeOrientation,554440,554480
computeOrientation,594185,594215
computeOrientation,476511,476550
computeOrientation,492732,492752
computeOrientation,391909,391949
computeOrientation,337455,337485
computeOrientation,400285,400315
computeOrientation,271649,271669
computeOrientation,316715,316735
computeOrientation,228877,228897
computeOrientation,265978,265998
computeOrientation,184362,184382
computeOrientation,228757,228787
computeOrientation,157401,157441
ComputeKeyPointsOctTree,13718095,13718115
computeOrientation,192929,192959
GaussianBlur,135930,135970
computeOrientation,159875,159915
ComputeKeyPointsOctTree,13887138,13887159
GaussianBlur,155998,156048
computeDescriptors,5533365,5533405
GaussianBlur,86606,86636
computeDescriptors,5517104,5517134
GaussianBlur,89621,89652
computeDescriptors,4614458,4614498
GaussianBlur,75495,75515
computeDescriptors,4582797,4582837
GaussianBlur,64814,64834
computeDescriptors,3844116,3844146
GaussianBlur,67890,67920
computeDescriptors,3821703,3821733
GaussianBlur,64764,64794
computeDescriptors,3189054,3189094
GaussianBlur,57139,57169
computeDescriptors,3203923,3203954
GaussianBlur,49645,49675
computeDescriptors,2632140,2632250
GaussianBlur,56919,56959
computeDescriptors,2650615,2650656
GaussianBlur,58112,58141
computeDescriptors,2204522,2204552
GaussianBlur,46829,46860
computeDescriptors,2179746,2179786
GaussianBlur,45567,45607
computeDescriptors,1839234,1839264
GaussianBlur,44815,44845
computeDescriptors,1816882,1816911
GaussianBlur,43243,43273
computeDescriptors,1512911,1512941
computeDescriptors,1515065,1515095
Track,562702871,562703082
GrabImageStereo,611742306,611742336
ComputePyramid,570761,570831
ComputePyramid,776083,776153
DistributeOctTree,1458858,1458898
DistributeOctTree,1482343,1482393
DistributeOctTree,939155,939195
DistributeOctTree,981977,982017
DistributeOctTree,684838,684879
DistributeOctTree,698956,698996
DistributeOctTree,571723,571812
DistributeOctTree,533880,533910
DistributeOctTree,346482,346523
DistributeOctTree,353335,353375
DistributeOctTree,253243,253274
DistributeOctTree,263995,264035
DistributeOctTree,186797,186837
DistributeOctTree,150658,150698
DistributeOctTree,194461,194501
DistributeOctTree,151450,151490
computeOrientation,571462,571492
computeOrientation,597051,597080
computeOrientation,470069,470109
computeOrientation,387119,387139
computeOrientation,501708,501748
computeOrientation,347314,347324
computeOrientation,378604,378624
computeOrientation,265097,265117
computeOrientation,342545,342565
computeOrientation,224038,224048
computeOrientation,180245,180255
computeOrientation,267371,267401
computeOrientation,152482,152492
ComputeKeyPointsOctTree,13143538,13143558
computeOrientation,225451,225471
GaussianBlur,133715,133765
computeOrientation,204712,204752
computeOrientation,151850,151870
ComputeKeyPointsOctTree,13806304,13806324
GaussianBlur,129187,129237
computeDescriptors,5536040,5536080
GaussianBlur,96725,96755
computeDescriptors,5551860,5552110
GaussianBlur,93749,93769
computeDescriptors,4610631,4610850
GaussianBlur,77057,77107
computeDescriptors,4557249,4557289
GaussianBlur,73791,73811
computeDescriptors,3798519,3798679
GaussianBlur,67379,67409
computeDescriptors,3779113,3779143
GaussianBlur,57901,57931
computeDescriptors,3197691,3197741
GaussianBlur,58101,58161
computeDescriptors,3120994,3121074
GaussianBlur,54234,54284
computeDescriptors,2633993,2634023
GaussianBlur,70836,70856
computeDescriptors,2593215,2593255
GaussianBlur,60586,60616
computeDescriptors,2206887,2206927
GaussianBlur,51889,51919
computeDescriptors,2163494,2163524
GaussianBlur,46659,46689
computeDescriptors,1813255,1813285
GaussianBlur,47211,47241
computeDescriptors,1804819,1804859
GaussianBlur,40758,40788
computeDescriptors,1528040,1528080
computeDescriptors,1516318,1516358
Track,448119111,448119301
GrabImageStereo,496435725,496435755
ComputePyramid,655913,656003
ComputePyramid,807123,807233
DistributeOctTree,1455791,1455832
DistributeOctTree,1499155,1499195
DistributeOctTree,953673,953713
DistributeOctTree,1074524,1074664
DistributeOctTree,710939,710979
DistributeOctTree,717321,717402
DistributeOctTree,529162,529242
DistributeOctTree,545743,545823
DistributeOctTree,354056,354117
DistributeOctTree,355449,355489
DistributeOctTree,259847,259887
DistributeOctTree,262912,262952
DistributeOctTree,191936,191977
DistributeOctTree,148574,148624
DistributeOctTree,206194,206264
DistributeOctTree,154335,154375
computeOrientation,539211,539241
computeOrientation,598353,598384
computeOrientation,449800,449830
computeOrientation,372362,372402
computeOrientation,478043,478083
computeOrientation,306616,306646
computeOrientation,385156,385166
computeOrientation,256370,256380
computeOrientation,317106,317126
computeOrientation,213278,213288
computeOrientation,174624,174643
computeOrientation,268553,268564
computeOrientation,146530,146540
ComputeKeyPointsOctTree,13453209,13453229
computeOrientation,232775,232825
GaussianBlur,134327,134367
computeOrientation,189843,189883
computeOrientation,150387,150407
ComputeKeyPointsOctTree,13805643,13805673
GaussianBlur,150939,150999
computeDescriptors,5559374,5559414
GaussianBlur,85974,86025
computeDescriptors,5555627,5555667
GaussianBlur,90573,90614
computeDescriptors,4579352,4579392
GaussianBlur,86115,86165
computeDescriptors,4607627,4607777
GaussianBlur,75424,75464
computeDescriptors,3842914,3842954
GaussianBlur,66667,66697
computeDescriptors,3837923,3837954
GaussianBlur,65616,65666
computeDescriptors,3157323,3157374
GaussianBlur,52530,52560
computeDescriptors,3154198,3154238
GaussianBlur,55937,55967
computeDescriptors,2614867,2614907
GaussianBlur,53712,53752
computeDescriptors,2612272,2612312
GaussianBlur,60135,60175
computeDescriptors,2188863,2188893
GaussianBlur,47802,47832
computeDescriptors,2176550,2176580
GaussianBlur,45787,45817
computeDescriptors,1821592,1821652
GaussianBlur,43233,43263
computeDescriptors,1795121,1795161
GaussianBlur,43483,43533
computeDescriptors,1504145,1504175
computeDescriptors,1504865,1504905
Track,429824269,429824549
GrabImageStereo,477889142,477889182
ComputePyramid,650854,650953
ComputePyramid,889771,889991
DistributeOctTree,1472043,1472113
DistributeOctTree,1481782,1481882
DistributeOctTree,974262,974312
DistributeOctTree,1026031,1026131
DistributeOctTree,711350,711380
DistributeOctTree,764400,764511
DistributeOctTree,535854,535885
DistributeOctTree,584618,584738
DistributeOctTree,368324,368354
DistributeOctTree,372622,372672
DistributeOctTree,261059,261099
DistributeOctTree,190995,191025
DistributeOctTree,374465,374545
DistributeOctTree,166638,166679
DistributeOctTree,201095,201125
computeOrientation,576612,576632
DistributeOctTree,152732,152772
computeOrientation,480267,480297
computeOrientation,603273,603303
computeOrientation,397329,397349
computeOrientation,341132,341142
computeOrientation,507630,507670
computeOrientation,272681,272691
computeOrientation,399443,399463
computeOrientation,226553,226563
computeOrientation,180465,180475
computeOrientation,364757,364797
computeOrientation,159174,159194
ComputeKeyPointsOctTree,13976569,13976589
GaussianBlur,131902,131942
computeOrientation,314391,314480
computeOrientation,251591,251631
computeOrientation,198870,198910
computeOrientation,154114,154134
ComputeKeyPointsOctTree,14587957,14587987
GaussianBlur,133696,133746
computeDescriptors,5562750,5562810
GaussianBlur,88259,88289
computeDescriptors,5650919,5651070
GaussianBlur,93058,93108
computeDescriptors,4623455,4623495
GaussianBlur,80724,80754
computeDescriptors,4713798,4713948
GaussianBlur,82858,82898
computeDescriptors,3843074,3843114
GaussianBlur,64513,64553
computeDescriptors,3904300,3904451
GaussianBlur,72829,72849
computeDescriptors,3174997,3175027
GaussianBlur,56338,56388
computeDescriptors,3240964,3241104
GaussianBlur,58672,58712
computeDescriptors,2597234,2597265
GaussianBlur,53582,53603
computeDescriptors,2631800,2631890
GaussianBlur,58352,58392
computeDescriptors,2186678,2186708
GaussianBlur,46218,46239
computeDescriptors,2184074,2184174
GaussianBlur,50407,50447
computeDescriptors,1828654,1828684
GaussianBlur,41930,41970
computeDescriptors,1828123,1828163
GaussianBlur,44435,44485
computeDescriptors,1499755,1499785
computeDescriptors,1525154,1525184
Track,312260864,312261135
GrabImageStereo,362256747,362256847
ComputePyramid,616979,617090
ComputePyramid,894670,894780
DistributeOctTree,1422949,1422979
DistributeOctTree,1466783,1466873
DistributeOctTree,942321,942351
DistributeOctTree,994029,994069
DistributeOctTree,704527,704567
DistributeOctTree,719044,719084
DistributeOctTree,531747,531776
DistributeOctTree,538590,538629
DistributeOctTree,350430,350470
DistributeOctTree,260108,260147
DistributeOctTree,371440,371500
DistributeOctTree,198770,198810
DistributeOctTree,273102,273142
DistributeOctTree,149996,150036
DistributeOctTree,197848,197888
computeOrientation,545313,545342
DistributeOctTree,153102,153142
computeOrientation,450912,450942
computeOrientation,581942,581982
computeOrientation,377001,377031
computeOrientation,312297,312307
computeOrientation,466882,466912
computeOrientation,257672,257682
computeOrientation,383883,383903
computeOrientation,214510,214520
computeOrientation,179313,179322
computeOrientation,313689,313719
computeOrientation,149094,149115
ComputeKeyPointsOctTree,13165049,13165069
GaussianBlur,133364,133415
computeOrientation,274314,274354
computeOrientation,230601,230631
computeOrientation,180024,180054
computeOrientation,150527,150547
ComputeKeyPointsOctTree,13639094,13639114
GaussianBlur,151400,151450
computeDescriptors,5606905,5606934
GaussianBlur,83530,83550
computeDescriptors,5740189,5740239
GaussianBlur,87798,87828
computeDescriptors,4643194,4643254
GaussianBlur,79141,79191
computeDescriptors,4665667,4665788
GaussianBlur,71677,71727
computeDescriptors,3867570,3867600
GaussianBlur,125229,125269
computeDescriptors,3866929,3866989
GaussianBlur,66708,66738
computeDescriptors,3179606,3179636
GaussianBlur,57711,57741
computeDescriptors,3193282,3193322
GaussianBlur,55065,55095
computeDescriptors,2620959,2620999
GaussianBlur,57089,57129
computeDescriptors,2633754,2633794
GaussianBlur,58912,58943
computeDescriptors,2188052,2188072
GaussianBlur,46760,46790
computeDescriptors,2205646,2205676
GaussianBlur,47691,47721
computeDescriptors,1828435,1828465
GaussianBlur,43944,43974
computeDescriptors,1808896,1808926
GaussianBlur,46900,46920
computeDescriptors,1528781,1528811
computeDescriptors,1537879,1537939
Track,804994444,804994634
GrabImageStereo,854030854,854030894
ComputePyramid,644351,644461
ComputePyramid,875733,875944
DistributeOctTree,1569960,1570080
DistributeOctTree,1485519,1485569
DistributeOctTree,1020280,1020400
DistributeOctTree,977128,977178
DistributeOctTree,786493,786584
DistributeOctTree,740536,740646
DistributeOctTree,556223,556333
DistributeOctTree,544270,544300
DistributeOctTree,369546,369586
DistributeOctTree,425312,425423
DistributeOctTree,268113,268153
DistributeOctTree,276248,276348
DistributeOctTree,198880,198910
DistributeOctTree,202077,202117
DistributeOctTree,153944,153984
DistributeOctTree,155267,155307
computeOrientation,545032,545062
computeOrientation,721959,722040
computeOrientation,448678,448707
