function_name,duration,high_res_duration
computeDescriptors,5504674,5504724
GaussianBlur,92911,92971
computeDescriptors,5473162,5473213
GaussianBlur,90657,90727
computeDescriptors,4558860,4558880
GaussianBlur,99354,99424
computeDescriptors,4528009,4528030
GaussianBlur,84505,84535
computeDescriptors,3821512,3821562
GaussianBlur,66069,66139
computeDescriptors,3798426,3798447
GaussianBlur,63954,63984
computeDescriptors,3168478,3168508
GaussianBlur,54627,54687
computeDescriptors,3117840,3117870
GaussianBlur,57743,57763
computeDescriptors,2603697,2603787
GaussianBlur,55388,55468
computeDescriptors,2587145,2587165
GaussianBlur,54396,54456
computeDescriptors,2199309,2199329
GaussianBlur,56461,56511
computeDescriptors,2176745,2176765
GaussianBlur,51550,51611
computeDescriptors,1815180,1815220
GaussianBlur,42824,42864
computeDescriptors,1805360,1805400
GaussianBlur,50869,50909
computeDescriptors,1505726,1505736
computeDescriptors,1514373,1514404
Track,659161690,659162000
GrabImageStereo,709226034,709226074
ComputePyramid,713892,714002
ComputePyramid,847843,848243
DistributeOctTree,1289193,1289253
DistributeOctTree,1321847,1321908
DistributeOctTree,828796,828826
DistributeOctTree,840960,840990
DistributeOctTree,614128,614148
DistributeOctTree,594570,594600
DistributeOctTree,444576,444607
DistributeOctTree,448284,448304
DistributeOctTree,343951,343981
DistributeOctTree,340915,340935
DistributeOctTree,267211,267242
DistributeOctTree,267652,267682
DistributeOctTree,177396,177426
DistributeOctTree,175392,175412
DistributeOctTree,143580,143610
DistributeOctTree,141135,141155
computeOrientation,1896447,1896547
computeOrientation,1933670,1933830
computeOrientation,352207,352307
computeOrientation,534262,534352
computeOrientation,392555,392656
computeOrientation,304474,304534
computeOrientation,439416,439497
computeOrientation,350353,350433
computeOrientation,471069,471169
computeOrientation,408887,408957
computeOrientation,348429,348509
computeOrientation,289985,290055
computeOrientation,384429,384499
computeOrientation,312299,312369
ComputeKeyPointsOctTree,13640596,13640616
GaussianBlur,154802,154872
computeOrientation,378037,378118
computeOrientation,360884,360964
ComputeKeyPointsOctTree,14066477,14066507
GaussianBlur,123340,123390
computeDescriptors,5570943,5571003
GaussianBlur,81389,81459
computeDescriptors,5503191,5503231
GaussianBlur,91799,91869
computeDescriptors,4598807,4598837
GaussianBlur,81809,81869
computeDescriptors,4566063,4566083
GaussianBlur,66751,66821
computeDescriptors,3834316,3834336
GaussianBlur,69054,69135
computeDescriptors,3783056,3783076
GaussianBlur,59737,59807
computeDescriptors,3167677,3167687
GaussianBlur,56340,56390
computeDescriptors,3173979,3174000
GaussianBlur,50969,51029
computeDescriptors,2636571,2636581
GaussianBlur,52653,52713
computeDescriptors,2625039,2625058
GaussianBlur,54125,54185
computeDescriptors,2184289,2184309
GaussianBlur,47623,47653
computeDescriptors,2188777,2188798
GaussianBlur,72201,72261
computeDescriptors,1797044,1797063
GaussianBlur,46761,46791
computeDescriptors,1793296,1793316
GaussianBlur,38915,38956
computeDescriptors,1517409,1517429
computeDescriptors,1526305,1526325
GrabImageStereo,497391980,497392070
Track,446797228,446797468
ComputePyramid,673133,673383
ComputePyramid,855648,855759
DistributeOctTree,1266859,1266920
DistributeOctTree,1278652,1278713
DistributeOctTree,830099,830169
DistributeOctTree,863674,863764
DistributeOctTree,591493,591524
DistributeOctTree,598547,598567
DistributeOctTree,444016,444046
DistributeOctTree,450789,450809
DistributeOctTree,342027,342047
DistributeOctTree,339131,339161
DistributeOctTree,267522,267542
DistributeOctTree,173649,173679
DistributeOctTree,235118,235148
DistributeOctTree,135935,135965
DistributeOctTree,170983,170993
DistributeOctTree,138050,138080
computeOrientation,531055,531155
computeOrientation,319653,319723
computeOrientation,514984,515084
computeOrientation,362606,362697
computeOrientation,440619,440699
computeOrientation,327128,327218
computeOrientation,412875,412985
computeOrientation,319343,319403
computeOrientation,379710,379771
computeOrientation,258384,258464
computeOrientation,327578,327669
computeOrientation,365212,365293
computeOrientation,320685,320765
ComputeKeyPointsOctTree,11870735,11870755
computeOrientation,364631,364711
GaussianBlur,164350,164390
computeOrientation,278734,278814
computeOrientation,241280,241330
ComputeKeyPointsOctTree,12646147,12646157
GaussianBlur,133250,133340
computeDescriptors,5491357,5491397
GaussianBlur,107540,107610
computeDescriptors,5514432,5514602
GaussianBlur,100295,100345
computeDescriptors,4536635,4536645
GaussianBlur,84144,84204
computeDescriptors,4604107,4604348
GaussianBlur,81639,81709
computeDescriptors,3799639,3799659
GaussianBlur,67362,67431
computeDescriptors,3795269,3795310
GaussianBlur,66139,66209
computeDescriptors,3149380,3149411
GaussianBlur,54746,54817
computeDescriptors,3150563,3150583
GaussianBlur,59055,59115
computeDescriptors,2618425,2618455
GaussianBlur,62161,62252
computeDescriptors,2642542,2642562
GaussianBlur,57382,57452
computeDescriptors,2184269,2184289
GaussianBlur,49055,49075
computeDescriptors,2206192,2206212
GaussianBlur,55508,55578
computeDescriptors,1790161,1790201
GaussianBlur,45168,45218
computeDescriptors,1805380,1805451
GaussianBlur,59055,59135
computeDescriptors,1507389,1507399
computeDescriptors,1512799,1512819
Track,404268542,404268792
GrabImageStereo,452503688,452503808
ComputePyramid,620019,620120
ComputePyramid,817594,817845
DistributeOctTree,1273784,1273814
DistributeOctTree,1291598,1291628
DistributeOctTree,828054,828104
DistributeOctTree,826661,826681
DistributeOctTree,582185,582215
DistributeOctTree,601472,601492
DistributeOctTree,426151,426181
DistributeOctTree,447012,447042
DistributeOctTree,342668,342698
DistributeOctTree,341846,341866
DistributeOctTree,263274,263304
DistributeOctTree,168899,168929
DistributeOctTree,249807,249878
DistributeOctTree,139051,139081
DistributeOctTree,176434,176454
DistributeOctTree,145333,145363
computeOrientation,426973,427042
computeOrientation,369120,369200
computeOrientation,621251,621412
computeOrientation,345253,345333
computeOrientation,293131,293191
computeOrientation,585772,585892
computeOrientation,333991,334071
computeOrientation,389369,389449
computeOrientation,268864,268925
computeOrientation,391864,391934
computeOrientation,353559,353619
computeOrientation,397024,397094
ComputeKeyPointsOctTree,11694321,11694361
computeOrientation,417233,417333
GaussianBlur,139803,139843
computeOrientation,309544,309634
computeOrientation,244597,244667
computeOrientation,233315,233385
ComputeKeyPointsOctTree,12315703,12315713
GaussianBlur,117208,117258
computeDescriptors,5483482,5483582
GaussianBlur,85307,85357
computeDescriptors,5482490,5482570
GaussianBlur,98492,98532
computeDescriptors,4510243,4510273
GaussianBlur,79886,79956
computeDescriptors,4513780,4513810
GaussianBlur,70538,70588
computeDescriptors,3774029,3774049
GaussianBlur,66840,66880
computeDescriptors,3791173,3791193
GaussianBlur,64806,64887
computeDescriptors,3128930,3128960
GaussianBlur,54917,54977
computeDescriptors,3151424,3151474
GaussianBlur,58334,58404
computeDescriptors,2618566,2618586
GaussianBlur,53174,53234
computeDescriptors,2599830,2599850
GaussianBlur,53865,53895
computeDescriptors,2183598,2183628
GaussianBlur,49155,49216
computeDescriptors,2194077,2194168
GaussianBlur,48434,48495
computeDescriptors,1796913,1796933
GaussianBlur,42743,42813
computeDescriptors,1790130,1790150
GaussianBlur,42563,42654
computeDescriptors,1501127,1501157
computeDescriptors,1504223,1504253
Track,714906528,714906829
GrabImageStereo,762972455,762972545
ComputePyramid,710104,710305
ComputePyramid,922810,922910
DistributeOctTree,1303080,1303180
DistributeOctTree,1277390,1277450
DistributeOctTree,856931,857021
DistributeOctTree,828916,828976
DistributeOctTree,608136,608216
DistributeOctTree,669195,669225
DistributeOctTree,434908,434928
DistributeOctTree,429507,429517
DistributeOctTree,357587,357667
DistributeOctTree,342788,342808
DistributeOctTree,250629,250658
DistributeOctTree,261289,261310
DistributeOctTree,173628,173658
DistributeOctTree,136275,136305
DistributeOctTree,167757,167778
DistributeOctTree,134823,134853
computeOrientation,498021,498102
computeOrientation,345353,345463
computeOrientation,301208,301278
computeOrientation,293944,294033
computeOrientation,301387,301477
computeOrientation,281559,281649
computeOrientation,296367,296448
computeOrientation,292901,293001
computeOrientation,282951,283032
computeOrientation,249968,250028
computeOrientation,310876,310966
computeOrientation,305556,305646
computeOrientation,305395,305496
computeOrientation,281108,281189
computeOrientation,263644,263774
ComputeKeyPointsOctTree,11898828,11898858
computeOrientation,288683,288753
ComputeKeyPointsOctTree,12166480,12166510
GaussianBlur,175242,175312
GaussianBlur,357116,357167
computeDescriptors,5627521,5627682
computeDescriptors,5553477,5553637
GaussianBlur,99895,99965
GaussianBlur,88833,88904
computeDescriptors,4674163,4674303
GaussianBlur,89725,89815
computeDescriptors,4719942,4719972
GaussianBlur,165813,165863
computeDescriptors,3861309,3861349
GaussianBlur,144001,144051
computeDescriptors,3910013,3910113
GaussianBlur,66169,66250
computeDescriptors,3219056,3219176
GaussianBlur,55348,55438
computeDescriptors,3199798,3199819
GaussianBlur,64456,64475
computeDescriptors,2648133,2648183
GaussianBlur,60808,60878
computeDescriptors,2680496,2680516
GaussianBlur,55999,56049
computeDescriptors,2234095,2234165
GaussianBlur,60859,60909
computeDescriptors,2280736,2280756
GaussianBlur,49396,49446
computeDescriptors,1811111,1811121
GaussianBlur,52643,52703
computeDescriptors,1870818,1870887
GaussianBlur,49827,49888
computeDescriptors,1535403,1535513
computeDescriptors,1566373,1566393
Track,524088426,524088696
GrabImageStereo,573240184,573240284
ComputePyramid,674725,674865
ComputePyramid,965242,965593
DistributeOctTree,1295987,1296037
DistributeOctTree,1602414,1602534
DistributeOctTree,827944,827974
DistributeOctTree,582966,582996
DistributeOctTree,1024457,1024487
DistributeOctTree,422254,422284
DistributeOctTree,628215,628235
DistributeOctTree,334201,334222
DistributeOctTree,249356,249376
DistributeOctTree,179319,179350
DistributeOctTree,439947,440018
DistributeOctTree,156845,156876
computeOrientation,369351,369430
DistributeOctTree,333139,333169
computeOrientation,230139,230219
computeOrientation,207664,207735
DistributeOctTree,263835,263865
computeOrientation,206332,206422
computeOrientation,203116,203186
DistributeOctTree,177776,177806
computeOrientation,195071,195131
DistributeOctTree,139371,139391
computeOrientation,262171,262241
computeOrientation,307891,307960
ComputeKeyPointsOctTree,11430744,11430764
computeOrientation,537398,537458
GaussianBlur,147217,147287
computeOrientation,357406,357507
computeOrientation,286428,286529
computeOrientation,255087,255167
computeOrientation,247071,247142
computeOrientation,240529,240599
computeOrientation,242873,242943
computeOrientation,240589,240679
ComputeKeyPointsOctTree,13015503,13015523
GaussianBlur,124733,124793
computeDescriptors,5641488,5641639
GaussianBlur,95065,95135
computeDescriptors,5578165,5578245
GaussianBlur,121818,121888
computeDescriptors,4617743,4617763
GaussianBlur,81178,81238
computeDescriptors,4602974,4602994
GaussianBlur,81008,81028
computeDescriptors,3832591,3832612
GaussianBlur,55639,55709
computeDescriptors,3830968,3830999
GaussianBlur,70026,70087
computeDescriptors,3151353,3151364
GaussianBlur,50849,50909
computeDescriptors,3178146,3178176
GaussianBlur,56851,56901
computeDescriptors,2645708,2645788
GaussianBlur,52452,52513
computeDescriptors,2659695,2659745
GaussianBlur,59576,59637
computeDescriptors,2204157,2204187
GaussianBlur,46741,46781
computeDescriptors,2202633,2202663
computeDescriptors,1810379,1810409
GaussianBlur,49566,49626
GaussianBlur,52954,52984
computeDescriptors,1515634,1515655
computeDescriptors,1814738,1814788
GaussianBlur,46060,46110
computeDescriptors,1523079,1523109
Track,421635199,421635460
GrabImageStereo,470977732,470977842
ComputePyramid,753299,753399
ComputePyramid,763989,764109
DistributeOctTree,1300115,1300185
DistributeOctTree,1290366,1290426
DistributeOctTree,828465,828495
DistributeOctTree,831020,831040
DistributeOctTree,597204,597234
DistributeOctTree,601012,601041
DistributeOctTree,467421,467441
DistributeOctTree,432924,432964
DistributeOctTree,334352,334372
DistributeOctTree,329473,329493
DistributeOctTree,255979,256009
DistributeOctTree,254266,254296
DistributeOctTree,177716,177736
DistributeOctTree,166174,166194
DistributeOctTree,132909,132929
DistributeOctTree,132919,132940
computeOrientation,541446,541536
computeOrientation,503031,503141
computeOrientation,309603,309683
computeOrientation,370472,370542
computeOrientation,279675,279765
computeOrientation,284234,284304
computeOrientation,280116,280206
computeOrientation,286769,286830
computeOrientation,280407,280487
computeOrientation,274725,274786
computeOrientation,270748,270828
computeOrientation,260007,260077
computeOrientation,258914,258975
computeOrientation,266750,266810
computeOrientation,263995,264075
ComputeKeyPointsOctTree,11892375,11892385
computeOrientation,275337,275387
ComputeKeyPointsOctTree,12005315,12005336
GaussianBlur,134813,134883
GaussianBlur,104464,104514
computeDescriptors,5527316,5527366
computeDescriptors,5544709,5544790
GaussianBlur,152488,152558
GaussianBlur,82701,82762
computeDescriptors,4591421,4591451
computeDescriptors,4611240,4611290
GaussianBlur,76359,76419
GaussianBlur,81269,81329
computeDescriptors,3843572,3843602
GaussianBlur,62421,62451
computeDescriptors,3864543,3864643
GaussianBlur,65097,65147
computeDescriptors,3195099,3195129
GaussianBlur,58334,58404
computeDescriptors,3169018,3169208
GaussianBlur,58023,58083
computeDescriptors,2619557,2619577
GaussianBlur,56540,56600
computeDescriptors,2670587,2670607
GaussianBlur,132057,132107
computeDescriptors,2216411,2216441
GaussianBlur,53324,53384
computeDescriptors,2194598,2194618
GaussianBlur,48214,48234
computeDescriptors,1810860,1810880
GaussianBlur,45760,45810
computeDescriptors,1808737,1808757
GaussianBlur,41080,41130
computeDescriptors,1516046,1516066
computeDescriptors,1514943,1514963
Track,770421052,770421292
GrabImageStereo,818646770,818646840
ComputePyramid,669074,669195
ComputePyramid,807755,807845
DistributeOctTree,1276198,1276258
DistributeOctTree,1280386,1280446
DistributeOctTree,809107,809127
DistributeOctTree,860117,860217
DistributeOctTree,571524,571534
DistributeOctTree,597856,597866
DistributeOctTree,436781,436811
DistributeOctTree,439196,439226
DistributeOctTree,328941,328961
DistributeOctTree,336435,336466
DistributeOctTree,250789,250809
DistributeOctTree,268955,268975
DistributeOctTree,174761,174781
DistributeOctTree,171604,171635
DistributeOctTree,150353,150373
DistributeOctTree,134572,134602
computeOrientation,511647,511727
computeOrientation,321827,321908
computeOrientation,285636,285707
computeOrientation,347728,347828
